id,visitors
air_0164b9927d20bcc3_2017-04-23,0.10177310353592306
air_0164b9927d20bcc3_2017-04-24,3.3313974435718197
air_0164b9927d20bcc3_2017-04-25,7.646473244007138
air_0164b9927d20bcc3_2017-04-26,6.39307055859548
air_0164b9927d20bcc3_2017-04-27,7.711799435860924
air_0164b9927d20bcc3_2017-04-28,9.771518498426987
air_0164b9927d20bcc3_2017-04-29,2.406789180692608
air_0164b9927d20bcc3_2017-04-30,0.0792524240853705
air_0164b9927d20bcc3_2017-05-01,3.988402879654705
air_0164b9927d20bcc3_2017-05-02,7.463825461637414
air_0164b9927d20bcc3_2017-05-03,4.781587281327984
air_0164b9927d20bcc3_2017-05-04,4.481688975319502
air_0164b9927d20bcc3_2017-05-05,2.9965673676179407
air_0164b9927d20bcc3_2017-05-06,2.783613740481757
air_0164b9927d20bcc3_2017-05-07,0.0
air_0164b9927d20bcc3_2017-05-08,3.6957121353998597
air_0164b9927d20bcc3_2017-05-09,8.16536104194208
air_0164b9927d20bcc3_2017-05-10,7.609882739996484
air_0164b9927d20bcc3_2017-05-11,8.154803345882504
air_0164b9927d20bcc3_2017-05-12,7.864963035712333
air_0164b9927d20bcc3_2017-05-13,3.4404615558765568
air_0164b9927d20bcc3_2017-05-14,0.019570966840425415
air_0164b9927d20bcc3_2017-05-15,3.682009034606387
air_0164b9927d20bcc3_2017-05-16,8.276572361238468
air_0164b9927d20bcc3_2017-05-17,8.75579458247627
air_0164b9927d20bcc3_2017-05-18,8.49536009909182
air_0164b9927d20bcc3_2017-05-19,8.967178021360517
air_0164b9927d20bcc3_2017-05-20,3.6141802523796493
air_0164b9927d20bcc3_2017-05-21,0.1066862639453002
air_0164b9927d20bcc3_2017-05-22,4.05660869621846
air_0164b9927d20bcc3_2017-05-23,7.32333261546381
air_0164b9927d20bcc3_2017-05-24,6.979320317615532
air_0164b9927d20bcc3_2017-05-25,7.656154027501383
air_0164b9927d20bcc3_2017-05-26,8.44721043501932
air_0164b9927d20bcc3_2017-05-27,2.7899860704860284
air_0164b9927d20bcc3_2017-05-28,0.08587516069581709
air_0164b9927d20bcc3_2017-05-29,4.071538308043659
air_0164b9927d20bcc3_2017-05-30,7.692922538483238
air_0164b9927d20bcc3_2017-05-31,7.080978490821623
air_0241aa3964b7f861_2017-04-23,9.474739176073143
air_0241aa3964b7f861_2017-04-24,10.410490992033703
air_0241aa3964b7f861_2017-04-25,9.71568128869149
air_0241aa3964b7f861_2017-04-26,13.505816068607004
air_0241aa3964b7f861_2017-04-27,1.0508966949531815
air_0241aa3964b7f861_2017-04-28,7.310173563137929
air_0241aa3964b7f861_2017-04-29,7.051173444526452
air_0241aa3964b7f861_2017-04-30,10.245667402793625
air_0241aa3964b7f861_2017-05-01,9.303440189735268
air_0241aa3964b7f861_2017-05-02,10.191556421224936
air_0241aa3964b7f861_2017-05-03,12.007018763021295
air_0241aa3964b7f861_2017-05-04,2.282758803402018
air_0241aa3964b7f861_2017-05-05,4.758593988337873
air_0241aa3964b7f861_2017-05-06,10.750313057076628
air_0241aa3964b7f861_2017-05-07,9.801671102456343
air_0241aa3964b7f861_2017-05-08,9.613966805596437
air_0241aa3964b7f861_2017-05-09,10.11478939816345
air_0241aa3964b7f861_2017-05-10,12.300480289630206
air_0241aa3964b7f861_2017-05-11,0.7540267735018071
air_0241aa3964b7f861_2017-05-12,4.616432293624402
air_0241aa3964b7f861_2017-05-13,11.380081762474774
air_0241aa3964b7f861_2017-05-14,9.819055364619874
air_0241aa3964b7f861_2017-05-15,10.144676302977444
air_0241aa3964b7f861_2017-05-16,9.62017147177006
air_0241aa3964b7f861_2017-05-17,14.147168481596166
air_0241aa3964b7f861_2017-05-18,0.8231333957213234
air_0241aa3964b7f861_2017-05-19,5.778746915780016
air_0241aa3964b7f861_2017-05-20,10.751316115030665
air_0241aa3964b7f861_2017-05-21,9.287346704237278
air_0241aa3964b7f861_2017-05-22,10.386860284897345
air_0241aa3964b7f861_2017-05-23,9.624711728952146
air_0241aa3964b7f861_2017-05-24,13.35354650752344
air_0241aa3964b7f861_2017-05-25,0.6648773192347668
air_0241aa3964b7f861_2017-05-26,6.597282569565117
air_0241aa3964b7f861_2017-05-27,12.252550087559598
air_0241aa3964b7f861_2017-05-28,10.43810057721737
air_0241aa3964b7f861_2017-05-29,9.418317207559163
air_0241aa3964b7f861_2017-05-30,10.042430650701858
air_0241aa3964b7f861_2017-05-31,12.11112564204983
air_0328696196e46f18_2017-04-23,1.8223217892832884
air_0328696196e46f18_2017-04-24,1.8710911610885825
air_0328696196e46f18_2017-04-25,2.15079732220938
air_0328696196e46f18_2017-04-26,2.4671780347719108
air_0328696196e46f18_2017-04-27,0.48639576844719423
air_0328696196e46f18_2017-04-28,1.5285156946792902
air_0328696196e46f18_2017-04-29,1.5670510692018094
air_0328696196e46f18_2017-04-30,1.8252887007100496
air_0328696196e46f18_2017-05-01,2.355659964422534
air_0328696196e46f18_2017-05-02,2.0167620020371824
air_0328696196e46f18_2017-05-03,1.701429091048685
air_0328696196e46f18_2017-05-04,1.7835696874348375
air_0328696196e46f18_2017-05-05,1.52759553773336
air_0328696196e46f18_2017-05-06,1.4405675572376975
air_0328696196e46f18_2017-05-07,1.3466634650540792
air_0328696196e46f18_2017-05-08,2.29818549905728
air_0328696196e46f18_2017-05-09,2.0858771831935665
air_0328696196e46f18_2017-05-10,2.0951385677239935
air_0328696196e46f18_2017-05-11,1.0139553198521547
air_0328696196e46f18_2017-05-12,1.4940104591760202
air_0328696196e46f18_2017-05-13,1.1538707423071115
air_0328696196e46f18_2017-05-14,1.8673603152849776
air_0328696196e46f18_2017-05-15,2.485167057674853
air_0328696196e46f18_2017-05-16,1.7810818258728265
air_0328696196e46f18_2017-05-17,2.2351307129586346
air_0328696196e46f18_2017-05-18,0.9426206559567711
air_0328696196e46f18_2017-05-19,1.2274254901326842
air_0328696196e46f18_2017-05-20,1.6183683711324122
air_0328696196e46f18_2017-05-21,1.6924327058805835
air_0328696196e46f18_2017-05-22,2.712104489883827
air_0328696196e46f18_2017-05-23,2.114179485346902
air_0328696196e46f18_2017-05-24,2.293998002765001
air_0328696196e46f18_2017-05-25,0.8444621141074465
air_0328696196e46f18_2017-05-26,1.5828454844911222
air_0328696196e46f18_2017-05-27,1.4967589734911688
air_0328696196e46f18_2017-05-28,1.9045872432158646
air_0328696196e46f18_2017-05-29,1.9105285074916225
air_0328696196e46f18_2017-05-30,1.9568507101057067
air_0328696196e46f18_2017-05-31,2.1173313970530465
air_034a3d5b40d5b1b1_2017-04-23,36.61663074852154
air_034a3d5b40d5b1b1_2017-04-24,17.49235722732586
air_034a3d5b40d5b1b1_2017-04-25,18.250498923588275
air_034a3d5b40d5b1b1_2017-04-26,16.898687003085342
air_034a3d5b40d5b1b1_2017-04-27,17.179460536710465
air_034a3d5b40d5b1b1_2017-04-28,30.554601296652436
air_034a3d5b40d5b1b1_2017-04-29,20.817928702372292
air_034a3d5b40d5b1b1_2017-04-30,36.57400366421974
air_034a3d5b40d5b1b1_2017-05-01,18.136379991989042
air_034a3d5b40d5b1b1_2017-05-02,18.206779743302462
air_034a3d5b40d5b1b1_2017-05-03,17.46928519047474
air_034a3d5b40d5b1b1_2017-05-04,20.68359755565831
air_034a3d5b40d5b1b1_2017-05-05,22.648015622071604
air_034a3d5b40d5b1b1_2017-05-06,27.954110857078398
air_034a3d5b40d5b1b1_2017-05-07,30.45422130217776
air_034a3d5b40d5b1b1_2017-05-08,17.9387555901284
air_034a3d5b40d5b1b1_2017-05-09,17.034331133631998
air_034a3d5b40d5b1b1_2017-05-10,17.841391015997008
air_034a3d5b40d5b1b1_2017-05-11,16.092230547890573
air_034a3d5b40d5b1b1_2017-05-12,29.33392041766256
air_034a3d5b40d5b1b1_2017-05-13,27.758218336244802
air_034a3d5b40d5b1b1_2017-05-14,35.68884375726211
air_034a3d5b40d5b1b1_2017-05-15,17.85289534686838
air_034a3d5b40d5b1b1_2017-05-16,18.841404792896046
air_034a3d5b40d5b1b1_2017-05-17,20.75046478457676
air_034a3d5b40d5b1b1_2017-05-18,16.97197812279623
air_034a3d5b40d5b1b1_2017-05-19,29.617442999017698
air_034a3d5b40d5b1b1_2017-05-20,29.066954425741063
air_034a3d5b40d5b1b1_2017-05-21,36.29561767469489
air_034a3d5b40d5b1b1_2017-05-22,19.913875518958765
air_034a3d5b40d5b1b1_2017-05-23,18.319119046204655
air_034a3d5b40d5b1b1_2017-05-24,18.252157340046754
air_034a3d5b40d5b1b1_2017-05-25,16.696452534300946
air_034a3d5b40d5b1b1_2017-05-26,31.696742445691843
air_034a3d5b40d5b1b1_2017-05-27,29.133030617259063
air_034a3d5b40d5b1b1_2017-05-28,37.436174302633155
air_034a3d5b40d5b1b1_2017-05-29,20.595313667481232
air_034a3d5b40d5b1b1_2017-05-30,20.438115993336567
air_034a3d5b40d5b1b1_2017-05-31,15.650734653508207
air_036d4f1ee7285390_2017-04-23,20.244122958748854
air_036d4f1ee7285390_2017-04-24,19.73597896603013
air_036d4f1ee7285390_2017-04-25,23.324605911157985
air_036d4f1ee7285390_2017-04-26,27.122804575860034
air_036d4f1ee7285390_2017-04-27,20.168544966751448
air_036d4f1ee7285390_2017-04-28,24.11175617165955
air_036d4f1ee7285390_2017-04-29,18.362155315364912
air_036d4f1ee7285390_2017-04-30,16.136592437461086
air_036d4f1ee7285390_2017-05-01,14.284812873225475
air_036d4f1ee7285390_2017-05-02,16.29483559442846
air_036d4f1ee7285390_2017-05-03,12.274255137235038
air_036d4f1ee7285390_2017-05-04,20.82778246582941
air_036d4f1ee7285390_2017-05-05,25.405256660349572
air_036d4f1ee7285390_2017-05-06,18.041711182739242
air_036d4f1ee7285390_2017-05-07,13.564309912558969
air_036d4f1ee7285390_2017-05-08,16.073938906371268
air_036d4f1ee7285390_2017-05-09,23.57821475745992
air_036d4f1ee7285390_2017-05-10,26.77978646446569
air_036d4f1ee7285390_2017-05-11,15.657725323917797
air_036d4f1ee7285390_2017-05-12,21.61165274258056
air_036d4f1ee7285390_2017-05-13,20.318816062846206
air_036d4f1ee7285390_2017-05-14,14.628715658848032
air_036d4f1ee7285390_2017-05-15,13.606731651472069
air_036d4f1ee7285390_2017-05-16,23.787653240517997
air_036d4f1ee7285390_2017-05-17,29.38696716241
air_036d4f1ee7285390_2017-05-18,18.25607054844434
air_036d4f1ee7285390_2017-05-19,25.379059082010787
air_036d4f1ee7285390_2017-05-20,20.474296569079108
air_036d4f1ee7285390_2017-05-21,21.104182456279947
air_036d4f1ee7285390_2017-05-22,21.47336141226354
air_036d4f1ee7285390_2017-05-23,23.200936425226594
air_036d4f1ee7285390_2017-05-24,26.400671451190988
air_036d4f1ee7285390_2017-05-25,18.79341751493625
air_036d4f1ee7285390_2017-05-26,23.492306659359343
air_036d4f1ee7285390_2017-05-27,16.683645961362657
air_036d4f1ee7285390_2017-05-28,15.808173448789272
air_036d4f1ee7285390_2017-05-29,20.994052945696048
air_036d4f1ee7285390_2017-05-30,23.27790956252708
air_036d4f1ee7285390_2017-05-31,26.734745053656788
air_0382c794b73b51ad_2017-04-23,33.69351732092508
air_0382c794b73b51ad_2017-04-24,20.33317688656311
air_0382c794b73b51ad_2017-04-25,21.914553007165374
air_0382c794b73b51ad_2017-04-26,10.763842430069294
air_0382c794b73b51ad_2017-04-27,17.866279722769868
air_0382c794b73b51ad_2017-04-28,21.767089272683354
air_0382c794b73b51ad_2017-04-29,27.09595212095472
air_0382c794b73b51ad_2017-04-30,31.35887204622136
air_0382c794b73b51ad_2017-05-01,13.553549547095033
air_0382c794b73b51ad_2017-05-02,15.181538956927168
air_0382c794b73b51ad_2017-05-03,15.03047274604152
air_0382c794b73b51ad_2017-05-04,16.18611958345723
air_0382c794b73b51ad_2017-05-05,19.087877949176956
air_0382c794b73b51ad_2017-05-06,29.766468619094333
air_0382c794b73b51ad_2017-05-07,30.996842503505743
air_0382c794b73b51ad_2017-05-08,18.89435801557789
air_0382c794b73b51ad_2017-05-09,20.980213899681093
air_0382c794b73b51ad_2017-05-10,10.556103710322397
air_0382c794b73b51ad_2017-05-11,19.429558036464073
air_0382c794b73b51ad_2017-05-12,23.67216121721085
air_0382c794b73b51ad_2017-05-13,32.174804833200604
air_0382c794b73b51ad_2017-05-14,33.725881698597476
air_0382c794b73b51ad_2017-05-15,18.16275983109538
air_0382c794b73b51ad_2017-05-16,19.380826413126965
air_0382c794b73b51ad_2017-05-17,9.855732002520725
air_0382c794b73b51ad_2017-05-18,18.666525747642307
air_0382c794b73b51ad_2017-05-19,21.274646944525085
air_0382c794b73b51ad_2017-05-20,31.51036456509275
air_0382c794b73b51ad_2017-05-21,33.130176017826685
air_0382c794b73b51ad_2017-05-22,18.444021811617834
air_0382c794b73b51ad_2017-05-23,22.44471807567804
air_0382c794b73b51ad_2017-05-24,9.692827858245291
air_0382c794b73b51ad_2017-05-25,18.73492937077601
air_0382c794b73b51ad_2017-05-26,23.70629495792051
air_0382c794b73b51ad_2017-05-27,27.8095385093642
air_0382c794b73b51ad_2017-05-28,28.947297267147896
air_0382c794b73b51ad_2017-05-29,17.982567266177547
air_0382c794b73b51ad_2017-05-30,20.913283179525322
air_0382c794b73b51ad_2017-05-31,14.6243671543897
air_03963426c9312048_2017-04-23,1.6349379116208302
air_03963426c9312048_2017-04-24,18.639313686094674
air_03963426c9312048_2017-04-25,20.270900358867024
air_03963426c9312048_2017-04-26,22.084377519649706
air_03963426c9312048_2017-04-27,22.543489794771595
air_03963426c9312048_2017-04-28,67.43173913536396
air_03963426c9312048_2017-04-29,47.71040374785902
air_03963426c9312048_2017-04-30,2.8234986449150257
air_03963426c9312048_2017-05-01,23.258364773403233
air_03963426c9312048_2017-05-02,17.454940478356356
air_03963426c9312048_2017-05-03,12.004635877167413
air_03963426c9312048_2017-05-04,10.02348069452223
air_03963426c9312048_2017-05-05,25.6407670938314
air_03963426c9312048_2017-05-06,56.05395100147431
air_03963426c9312048_2017-05-07,0.8964121964511913
air_03963426c9312048_2017-05-08,17.238550934112574
air_03963426c9312048_2017-05-09,17.41795302997987
air_03963426c9312048_2017-05-10,19.673401390729882
air_03963426c9312048_2017-05-11,21.522369017456022
air_03963426c9312048_2017-05-12,59.22264049977956
air_03963426c9312048_2017-05-13,58.144506749905865
air_03963426c9312048_2017-05-14,1.3625924616669063
air_03963426c9312048_2017-05-15,17.527380080850374
air_03963426c9312048_2017-05-16,18.359218658162966
air_03963426c9312048_2017-05-17,21.08233887997286
air_03963426c9312048_2017-05-18,22.292665777008608
air_03963426c9312048_2017-05-19,69.78247115506201
air_03963426c9312048_2017-05-20,59.58508411219274
air_03963426c9312048_2017-05-21,1.6637200904470286
air_03963426c9312048_2017-05-22,18.330012007623743
air_03963426c9312048_2017-05-23,18.957644068185154
air_03963426c9312048_2017-05-24,22.685533404327934
air_03963426c9312048_2017-05-25,22.359449799504553
air_03963426c9312048_2017-05-26,70.38242910030078
air_03963426c9312048_2017-05-27,52.876929940461366
air_03963426c9312048_2017-05-28,2.388844115267121
air_03963426c9312048_2017-05-29,18.418113001640446
air_03963426c9312048_2017-05-30,19.560917599000067
air_03963426c9312048_2017-05-31,19.98021972474761
air_04341b588bde96cd_2017-04-23,36.43617608810486
air_04341b588bde96cd_2017-04-24,32.85847115890106
air_04341b588bde96cd_2017-04-25,28.435863177162425
air_04341b588bde96cd_2017-04-26,29.650310408256765
air_04341b588bde96cd_2017-04-27,27.942261237323674
air_04341b588bde96cd_2017-04-28,45.78397228701991
air_04341b588bde96cd_2017-04-29,35.94152533860826
air_04341b588bde96cd_2017-04-30,36.58332412830037
air_04341b588bde96cd_2017-05-01,30.210520359505253
air_04341b588bde96cd_2017-05-02,24.27413726868651
air_04341b588bde96cd_2017-05-03,25.61856963499383
air_04341b588bde96cd_2017-05-04,24.203015031696758
air_04341b588bde96cd_2017-05-05,39.937364174119715
air_04341b588bde96cd_2017-05-06,38.202867521027514
air_04341b588bde96cd_2017-05-07,35.77386020062162
air_04341b588bde96cd_2017-05-08,32.69880568162954
air_04341b588bde96cd_2017-05-09,25.48701771491304
air_04341b588bde96cd_2017-05-10,27.95597656697998
air_04341b588bde96cd_2017-05-11,23.82528187847458
air_04341b588bde96cd_2017-05-12,42.26924210254848
air_04341b588bde96cd_2017-05-13,38.76755218783928
air_04341b588bde96cd_2017-05-14,37.50752245450392
air_04341b588bde96cd_2017-05-15,33.78439947804588
air_04341b588bde96cd_2017-05-16,26.72287036567754
air_04341b588bde96cd_2017-05-17,29.12992701878081
air_04341b588bde96cd_2017-05-18,24.898824000543435
air_04341b588bde96cd_2017-05-19,44.78764189087653
air_04341b588bde96cd_2017-05-20,41.68690202235415
air_04341b588bde96cd_2017-05-21,37.09059241577173
air_04341b588bde96cd_2017-05-22,31.567778258885994
air_04341b588bde96cd_2017-05-23,27.986260797914753
air_04341b588bde96cd_2017-05-24,31.955854224380527
air_04341b588bde96cd_2017-05-25,25.257650169885597
air_04341b588bde96cd_2017-05-26,43.03305525608524
air_04341b588bde96cd_2017-05-27,43.02018475862685
air_04341b588bde96cd_2017-05-28,40.557670614593704
air_04341b588bde96cd_2017-05-29,33.84777140539518
air_04341b588bde96cd_2017-05-30,27.451407060682513
air_04341b588bde96cd_2017-05-31,26.50248158988682
air_049f6d5b402a31b2_2017-04-23,0.7264473032391794
air_049f6d5b402a31b2_2017-04-24,7.24872076695842
air_049f6d5b402a31b2_2017-04-25,6.702297300694077
air_049f6d5b402a31b2_2017-04-26,8.147201746155714
air_049f6d5b402a31b2_2017-04-27,8.097889181954926
air_049f6d5b402a31b2_2017-04-28,11.049505923185858
air_049f6d5b402a31b2_2017-04-29,13.186449246476327
air_049f6d5b402a31b2_2017-04-30,1.1073840332765816
air_049f6d5b402a31b2_2017-05-01,6.8393454264596585
air_049f6d5b402a31b2_2017-05-02,6.112055553145151
air_049f6d5b402a31b2_2017-05-03,10.544536474711043
air_049f6d5b402a31b2_2017-05-04,9.00481656281565
air_049f6d5b402a31b2_2017-05-05,9.115443553976876
air_049f6d5b402a31b2_2017-05-06,10.445457754808816
air_049f6d5b402a31b2_2017-05-07,0.424464610205616
air_049f6d5b402a31b2_2017-05-08,7.96861682957003
air_049f6d5b402a31b2_2017-05-09,6.415324944822456
air_049f6d5b402a31b2_2017-05-10,8.839758448206396
air_049f6d5b402a31b2_2017-05-11,8.278260613468142
air_049f6d5b402a31b2_2017-05-12,12.209079278387534
air_049f6d5b402a31b2_2017-05-13,11.632914934689335
air_049f6d5b402a31b2_2017-05-14,0.4421175834935547
air_049f6d5b402a31b2_2017-05-15,7.803409970477974
air_049f6d5b402a31b2_2017-05-16,5.692639657303122
air_049f6d5b402a31b2_2017-05-17,9.243198774137184
air_049f6d5b402a31b2_2017-05-18,7.655294839490045
air_049f6d5b402a31b2_2017-05-19,11.414435811295213
air_049f6d5b402a31b2_2017-05-20,11.562813648867488
air_049f6d5b402a31b2_2017-05-21,0.7372071836842973
air_049f6d5b402a31b2_2017-05-22,8.818101071334357
air_049f6d5b402a31b2_2017-05-23,6.8824935819218265
air_049f6d5b402a31b2_2017-05-24,7.808495321687312
air_049f6d5b402a31b2_2017-05-25,8.088910729174229
air_049f6d5b402a31b2_2017-05-26,11.066634934819227
air_049f6d5b402a31b2_2017-05-27,12.00509910189295
air_049f6d5b402a31b2_2017-05-28,1.1126798384440428
air_049f6d5b402a31b2_2017-05-29,7.777997649697129
air_049f6d5b402a31b2_2017-05-30,6.3403448086618575
air_049f6d5b402a31b2_2017-05-31,7.734166741944666
air_04cae7c1bc9b2a0b_2017-04-23,18.456165311611144
air_04cae7c1bc9b2a0b_2017-04-24,10.339694595887181
air_04cae7c1bc9b2a0b_2017-04-25,13.175764037256958
air_04cae7c1bc9b2a0b_2017-04-26,14.981049642789564
air_04cae7c1bc9b2a0b_2017-04-27,10.175878627363781
air_04cae7c1bc9b2a0b_2017-04-28,28.11269197376996
air_04cae7c1bc9b2a0b_2017-04-29,19.36292833012401
air_04cae7c1bc9b2a0b_2017-04-30,14.794122478329435
air_04cae7c1bc9b2a0b_2017-05-01,5.353197758429268
air_04cae7c1bc9b2a0b_2017-05-02,6.379715141353525
air_04cae7c1bc9b2a0b_2017-05-03,13.342782234272871
air_04cae7c1bc9b2a0b_2017-05-04,6.427944011019582
air_04cae7c1bc9b2a0b_2017-05-05,20.50511295996796
air_04cae7c1bc9b2a0b_2017-05-06,31.766403611085593
air_04cae7c1bc9b2a0b_2017-05-07,15.917794596273666
air_04cae7c1bc9b2a0b_2017-05-08,8.667458514433154
air_04cae7c1bc9b2a0b_2017-05-09,10.284046130633332
air_04cae7c1bc9b2a0b_2017-05-10,13.032548304391058
air_04cae7c1bc9b2a0b_2017-05-11,7.381650458522903
air_04cae7c1bc9b2a0b_2017-05-12,26.464679264506614
air_04cae7c1bc9b2a0b_2017-05-13,34.53750683784539
air_04cae7c1bc9b2a0b_2017-05-14,16.844475838908423
air_04cae7c1bc9b2a0b_2017-05-15,10.16386099627929
air_04cae7c1bc9b2a0b_2017-05-16,10.457591123190069
air_04cae7c1bc9b2a0b_2017-05-17,13.611725729967997
air_04cae7c1bc9b2a0b_2017-05-18,7.802988756472491
air_04cae7c1bc9b2a0b_2017-05-19,27.472467034152594
air_04cae7c1bc9b2a0b_2017-05-20,35.003462622313855
air_04cae7c1bc9b2a0b_2017-05-21,18.69598821489103
air_04cae7c1bc9b2a0b_2017-05-22,11.479971231145651
air_04cae7c1bc9b2a0b_2017-05-23,13.108835725416709
air_04cae7c1bc9b2a0b_2017-05-24,14.703234492142586
air_04cae7c1bc9b2a0b_2017-05-25,9.880909908973843
air_04cae7c1bc9b2a0b_2017-05-26,28.469878764302585
air_04cae7c1bc9b2a0b_2017-05-27,35.65859714036188
air_04cae7c1bc9b2a0b_2017-05-28,15.467932246851776
air_04cae7c1bc9b2a0b_2017-05-29,10.440071374689602
air_04cae7c1bc9b2a0b_2017-05-30,12.686912911652296
air_04cae7c1bc9b2a0b_2017-05-31,12.871291812034714
air_0585011fa179bcce_2017-04-23,4.154548068148747
air_0585011fa179bcce_2017-04-24,5.148183204341026
air_0585011fa179bcce_2017-04-25,4.057935872413664
air_0585011fa179bcce_2017-04-26,4.631752635675531
air_0585011fa179bcce_2017-04-27,5.273876205398123
air_0585011fa179bcce_2017-04-28,4.591714444616788
air_0585011fa179bcce_2017-04-29,5.1202535004508976
air_0585011fa179bcce_2017-04-30,4.27441030409628
air_0585011fa179bcce_2017-05-01,4.879668258835072
air_0585011fa179bcce_2017-05-02,4.757939324653016
air_0585011fa179bcce_2017-05-03,4.122096600292803
air_0585011fa179bcce_2017-05-04,4.859780875962285
air_0585011fa179bcce_2017-05-05,4.459226727308037
air_0585011fa179bcce_2017-05-06,4.51179510122991
air_0585011fa179bcce_2017-05-07,2.8427860032971535
air_0585011fa179bcce_2017-05-08,4.788782387779639
air_0585011fa179bcce_2017-05-09,4.521068288508222
air_0585011fa179bcce_2017-05-10,4.30887941273185
air_0585011fa179bcce_2017-05-11,5.219795260600936
air_0585011fa179bcce_2017-05-12,4.40844629962961
air_0585011fa179bcce_2017-05-13,3.8050726156752877
air_0585011fa179bcce_2017-05-14,3.5409565721236897
air_0585011fa179bcce_2017-05-15,4.866568961279607
air_0585011fa179bcce_2017-05-16,4.161246093330232
air_0585011fa179bcce_2017-05-17,4.859260897439549
air_0585011fa179bcce_2017-05-18,5.876840859475712
air_0585011fa179bcce_2017-05-19,5.302291563049685
air_0585011fa179bcce_2017-05-20,5.830473953075249
air_0585011fa179bcce_2017-05-21,4.173973262903334
air_0585011fa179bcce_2017-05-22,5.572367046723835
air_0585011fa179bcce_2017-05-23,4.687852706474386
air_0585011fa179bcce_2017-05-24,5.080240978296274
air_0585011fa179bcce_2017-05-25,5.1668400680991855
air_0585011fa179bcce_2017-05-26,4.386777057938693
air_0585011fa179bcce_2017-05-27,5.973121711665378
air_0585011fa179bcce_2017-05-28,4.268047822523692
air_0585011fa179bcce_2017-05-29,5.055703088319111
air_0585011fa179bcce_2017-05-30,4.100938837507771
air_0585011fa179bcce_2017-05-31,4.801070195799758
air_05c325d315cc17f5_2017-04-23,20.6166241644788
air_05c325d315cc17f5_2017-04-24,25.450199825486425
air_05c325d315cc17f5_2017-04-25,19.572926372343744
air_05c325d315cc17f5_2017-04-26,25.702390183782153
air_05c325d315cc17f5_2017-04-27,26.63075991140062
air_05c325d315cc17f5_2017-04-28,27.8376786720584
air_05c325d315cc17f5_2017-04-29,23.93666247388308
air_05c325d315cc17f5_2017-04-30,21.66362005074972
air_05c325d315cc17f5_2017-05-01,18.087748104852434
air_05c325d315cc17f5_2017-05-02,17.88271412371087
air_05c325d315cc17f5_2017-05-03,23.58431879993118
air_05c325d315cc17f5_2017-05-04,24.120526769553813
air_05c325d315cc17f5_2017-05-05,24.864293240084713
air_05c325d315cc17f5_2017-05-06,21.401749856724855
air_05c325d315cc17f5_2017-05-07,19.12638178994236
air_05c325d315cc17f5_2017-05-08,22.43238064015423
air_05c325d315cc17f5_2017-05-09,18.266634400264717
air_05c325d315cc17f5_2017-05-10,23.809777530843995
air_05c325d315cc17f5_2017-05-11,24.12622027788062
air_05c325d315cc17f5_2017-05-12,24.04116802754941
air_05c325d315cc17f5_2017-05-13,22.49299789546501
air_05c325d315cc17f5_2017-05-14,20.635251934615074
air_05c325d315cc17f5_2017-05-15,24.426779450050642
air_05c325d315cc17f5_2017-05-16,18.978389243788957
